0000.1908	0018.7	4	15	000.0	-03.752265	-038.490088	0541.6	0064.8	0044.4	0025.7	0007.4	0003.46
0000.1936	0019.0	4	15	000.0	-03.752242	-038.490078	0541.7	0065.0	0044.4	0025.4	0007.5	0003.40
0000.1964	0019.3	4	15	000.0	-03.752218	-038.490068	0541.8	0065.3	0044.4	0025.1	0007.5	0003.34
0000.1992	0019.6	4	15	000.0	-03.752195	-038.490058	0541.9	0065.6	0044.4	0024.8	0007.6	0003.27
0000.2020	0019.8	4	15	000.0	-03.752172	-038.490048	0542.0	0065.8	0044.4	0024.6	0007.6	0003.23
0000.2048	0019.9	4	15	000.0	-03.752149	-038.490038	0542.2	0066.1	0044.4	0024.5	0007.7	0003.19
0000.2076	0019.8	4	15	000.0	-03.752126	-038.490027	0542.2	0066.3	0044.4	0024.6	0007.7	0003.19
0000.2104	0019.8	4	15	000.0	-03.752103	-038.490017	0542.4	0066.6	0044.4	0024.6	0007.8	0003.16
0000.2132	0019.9	4	15	000.0	-03.752080	-038.490007	0542.5	0066.8	0044.4	0024.5	0007.8	0003.13
0000.2160	0020.1	4	15	000.0	-03.752057	-038.489997	0542.6	0067.1	0044.4	0024.3	0007.9	0003.09
0000.2188	0020.3	4	15	000.0	-03.752034	-038.489987	0542.7	0067.3	0044.4	0024.1	0007.9	0003.04
0000.2216	0020.6	4	15	000.0	-03.752011	-038.489977	0542.8	0067.6	0044.4	0023.8	0008.0	0002.99
0000.2244	0020.9	4	15	000.0	-03.751988	-038.489966	0542.9	0067.9	0044.5	0023.6	0008.0	0002.93
0000.2272	0021.0	4	15	000.0	-03.751965	-038.489956	0543.0	0068.1	0044.5	0023.5	0008.1	0002.90
0000.2300	0021.1	4	15	000.0	-03.751942	-038.489946	0543.2	0068.4	0044.5	0023.4	0008.1	0002.87
0000.2329	0021.2	4	15	000.0	-03.751919	-038.489936	0543.2	0068.6	0044.5	0023.3	0008.2	0002.85
0000.2357	0021.3	4	15	000.0	-03.751895	-038.489926	0543.4	0068.9	0044.5	0023.2	0008.2	0002.82
0000.2385	0021.5	4	15	000.0	-03.751872	-038.489916	0543.5	0069.1	0044.5	0023.0	0008.3	0002.78
0000.2413	0021.6	4	15	000.0	-03.751849	-038.489905	0543.6	0069.4	0044.5	0022.9	0008.3	0002.75
0000.2441	0021.7	4	15	000.0	-03.751826	-038.489895	0543.7	0069.7	0044.5	0022.8	0008.4	0002.72
0000.2469	0021.8	4	15	000.0	-03.751803	-038.489885	0543.8	0069.9	0044.5	0022.7	0008.4	0002.70
0000.2497	0021.9	4	15	000.0	-03.751780	-038.489875	0543.9	0070.2	0044.5	0022.6	0008.5	0002.67
0000.2525	0022.0	4	15	000.0	-03.751757	-038.489865	0544.1	0070.4	0044.5	0022.5	0008.5	0002.65
