100	2.5	488.461875	1.477097892	1.543434236	64594
100	3.166666667	1377.48	1.59544807	1.59544807	65443
100	2	505.8375	1.477097892	1.543434236	66001
100	2.727272727	3354.087705	0.607985923	0.874060671	67887
100	2.8	1042.545833	1.604539016	1.644591115	68666
100	3.428571429	4261.353214	0.95540645	1.005229005	68682
100	6	2149.6895	2.335496832	2.662876094	68743
100	3.5	224.415	2.335496832	2.486326242	68920
100	2	60.5725	3.464101615	3.464101615	69715
100	3	758.2083333	1.477097892	1.604539016	70049
100	4	81.33	3.464101615	3.464101615	70413
100	3.375	3150.369605	0.738548946	0.958155766	70925
100	4.34375	12818.89497	0.433012702	0.518863996	71043
100	2.733333333	2883.9912	0.692820323	0.710669055	71248
100	2	455.0611111	1.809068067	1.903107507	71511
100	3.333333333	957.7105556	1.809068067	1.970694386	72470
100	2	108.065	3.464101615	3.464101615	72519
100	4	50.59666667	3.464101615	3.464101615	72758
100	2.8125	4207.20901	0.665719023	0.685788949	72777
100	2.428571429	433.3861099	1.146099297	1.167748416	72824
100	2	88.175	3.464101615	3.464101615	72861
100	2.8	268.4125	1.235828761	1.235828761	72930
100	2	101.303	2.335496832	2.335496832	73038
100	2	851.015	2.335496832	2.335496832	73083
100	2.909090909	5342.261645	0.729335916	0.876444477	73117
100	2.5	157.86625	2.335496832	2.486326242	73253
100	5	194.4166667	3.464101615	3.464101615	73325
100	4	58.79	3.464101615	3.464101615	73423
100	4.25	268.6288462	1.477097892	1.604539016	73458
100	2	271.8	2.335496832	2.662876094	73516
100	2	207.83	1.809068067	1.954016842	73866
100	3	199.4475	2.335496832	2.486326242	73912
100	2	134.245	3.464101615	3.464101615	74074
100	2.4	332.313159	1.235828761	1.348399725	74075
100	2	202.853	2.335496832	2.335496832	74135
100	4	53.294	3.464101615	3.464101615	74225
100	3	108.9225	2.335496832	2.335496832	74271
100	2	192.6325	3.464101615	3.464101615	74792
100	3	168.81375	2.335496832	2.486326242	75012
100	2.571428571	723.3410714	1.359362505	1.411639923	75227
100	4	58.5515	3.464101615	3.464101615	75273
100	4	53.24	3.464101615	3.464101615	75371
100	3	235.631342	1.809068067	1.954016842	75381
100	4.4	292.6201732	1.604539016	1.604539016	75383
100	2	116.04	3.464101615	3.464101615	75458
100	2	612.1047778	1.005037815	1.12815215	75611
100	4.333333333	473.8897297	1.809068067	1.809068067	75770
100	3.769230769	1632.555385	0.919573772	1.066003582	75812
100	4.166666667	607.2	1.348399725	1.348399725	76028
100	3	496.8932653	3.464101615	3.464101615	76088
100	2	62.2025	3.464101615	3.464101615	76131
100	7.666666667	235.782042	3.464101615	3.464101615	76370
100	2.526315789	1429.876561	0.568633666	0.641773979	76438
100	3	57.325	3.464101615	3.464101615	76545
100	2	55.38583333	3.464101615	3.464101615	76568
100	2	115.814	2.335496832	2.335496832	76788
100	3	105.4635	2.335496832	2.335496832	76810
100	6	56.7	3.464101615	3.464101615	77283
100	14	881.35	2.335496832	2.335496832	77425
100	5	771.68	3.464101615	3.464101615	77567
100	4	47.375	3.464101615	3.464101615	77610
100	8	496.8932653	3.464101615	3.464101615	77614
100	14	686.1493333	3.464101615	3.464101615	78027
100	4	47.375	3.464101615	3.464101615	78076
100	3	200.36	2.335496832	2.335496832	78128
100	4.333333333	300.27	1.809068067	1.954016842	78135
96.2962963	5.037037037	19371.99886	0.335012605	0.542260971	78151
100	2	54.088	3.464101615	3.464101615	78154
100	3	173.61875	2.335496832	2.486326242	78181
100	3.666666667	324.5633333	1.809068067	1.809068067	78340
100	2.333333333	458.3414144	1.809068067	1.809068067	78384
100	2	59.00850649	3.464101615	3.464101615	78415
100	3	455.6764286	2.335496832	2.733998441	78593
100	14	141.7138235	2.486326242	2.486326242	78777
50	7.166666667	5044.022063	1.59544807	1.981507292	79093
100	3.142857143	487.8987245	1.146099297	1.287076399	79223
100	2	109.4	3.464101615	3.464101615	79377
100	2.5	375.46875	1.477097892	1.604539016	79378
100	2	107.3605	2.335496832	2.335496832	79385
100	14	519.3734857	1.235828761	1.352849901	79393
100	6.333333333	478.5068975	1.348399725	1.732050808	79501
100	2	55.58571429	3.464101615	3.464101615	79673
100	4	49.41	3.464101615	3.464101615	79886
100	2	113.72	3.464101615	3.464101615	79966
100	4	51.83	3.464101615	3.464101615	79984
100	14	47.23794118	3.464101615	3.464101615	80036
100	4.5	255.1	2.335496832	2.390891808	80128
66.66666667	2	194.32	1.809068067	1.809068067	80317
100	4	44.05	3.464101615	3.464101615	80320
100	2.5	110.2075758	2.335496832	2.335496832	80381
100	3.3	1557.374667	1.001816532	1.684150717	80411
100	4.5	197.3208333	2.335496832	2.335496832	80470
100	2.888888889	546.1053704	0.603022689	0.692820323	80517
100	2.818181818	6267.555	0.865048867	1.064523202	80556
100	3	232.5113333	1.477097892	1.477097892	80575
100	2	461.0222917	3.464101615	3.464101615	80609
100	2.363636364	1213.528	0.561740346	0.561740346	80789
100	2	101.92	3.464101615	3.464101615	80804
100	3.75	2198.42975	0.977008421	1.291479329	80874
100	7.6	1808.524714	1.604539016	1.847739542	80875
100	14	275.14	3.464101615	3.464101615	80889
100	2.666666667	240.9718519	1.809068067	1.954016842	80890
100	2	51.18833333	3.464101615	3.464101615	80905
100	5.833333333	1490.845833	1.348399725	1.380382029	81023
100	4.5	1363.145	1.12492424	1.137780934	81051
100	2.545454545	786.3465455	1.182136003	1.252270665	81125
100	2.8	464.9229	1.235828761	1.287076399	81129
100	3.333333333	156.913	1.809068067	1.809068067	81163
93.93939394	6.090909091	4355.175758	0.441974941	0.509009734	81234
100	3.4	307.3838	1.235828761	1.348399725	81253
100	5	56.36642857	3.464101615	3.464101615	81296
100	2	54.2575	3.464101615	3.464101615	81331
100	4	54.53166667	3.464101615	3.464101615	81337
100	5.571428571	581.6644388	1.543434236	1.543434236	81517
100	3	103.5191667	2.335496832	2.335496832	81523
100	3	113.8233333	2.335496832	2.335496832	81526
100	3.7	2766.7152	1.684150717	1.675063025	81582
100	2	68.9525	3.464101615	3.464101615	81585
100	2.2	967.0743636	0.467099366	0.559737502	81706
100	2	260.8	1.809068067	1.954016842	81761
100	2.75	836.1622917	2.056033251	2.111235548	81821
100	3	95.207	2.335496832	2.335496832	81829
100	14	2622.395417	1.954016842	2.051918162	81856
100	2.75	22802.24889	0.639602149	0.969762276	81904
100	3.095238095	48790.41651	0.551604171	0.561740346	81916
100	4	650.4588889	3.464101615	3.464101615	81917
100	5	74.03891437	3.464101615	3.464101615	81976
100	2	137.66	3.464101615	3.464101615	82017
95.23809524	4.714285714	1291.409958	0.736032588	0.692820323	82050
100	2	49.837	3.464101615	3.464101615	82127
100	11.33333333	176.95	2.486326242	2.486326242	82212
100	6.76	11024.66419	0.558960073	0.736929765	82278
100	2	67.615	3.464101615	3.464101615	82372
100	2.5	237.9083333	1.954016842	1.954016842	82374
100	2	393.3294167	1.477097892	1.543434236	82383
100	2	116.9036667	2.335496832	2.335496832	82384
100	14	886.4516923	2.335496832	2.335496832	82535
66.66666667	14	92.95422546	2.486326242	2.335496832	82657
100	4.333333333	1157.740743	1.59544807	1.722263288	82661
100	4.25	2878.537963	0.564076075	0.65804538	82662
100	3	268.069494	1.954016842	1.903107507	82710
100	3.545454545	8743.949697	1.086769004	1.332346775	82741
100	2	52.88666667	3.464101615	3.464101615	82804
100	2	70.79	3.464101615	3.464101615	82814
100	4.5	100.4164286	2.335496832	2.335496832	82815
100	4	53.02	3.464101615	3.464101615	82857
100	2	290.1795	2.335496832	2.486326242	82905
100	4	52.91230769	3.464101615	3.464101615	82906
100	2	52.66	3.464101615	3.464101615	83008
100	4	67.71	3.464101615	3.464101615	83017
100	2.25	475.0045739	1.60963011	1.620574783	83069
100	2	462.15	2.486326242	3.068247287	83114
100	2	49.96666667	3.464101615	3.464101615	83144
100	4	134.245	3.464101615	3.464101615	83179
100	4	52.91230769	3.464101615	3.464101615	83193
100	2	187.21	3.464101615	3.464101615	83242
100	2	57.09733333	3.464101615	3.464101615	83478
100	2.25	428.9468333	1.477097892	1.60963011	83505
100	3.625	2239.541592	0.738548946	1.067605647	83550
100	3	210.667381	2.335496832	2.335496832	83597
100	2	104.6066667	2.335496832	2.335496832	83600
100	3	98.12291667	2.335496832	2.335496832	83603
100	2.285714286	1451.745429	1.359362505	1.399855692	83738
100	4	48.55666667	3.464101615	3.464101615	83909
100	2.5	211.39125	1.477097892	1.477097892	83913
100	4	4501.741667	2.335496832	2.390891808	83940
100	3.538461538	1391.383526	0.731964426	0.753065569	83946
100	3	114.3333333	2.335496832	2.335496832	84000
100	2.8	493.8319048	1.235828761	1.235828761	84118
100	2.142857143	699.2842857	0.88273483	0.953462589	84127
100	6.3125	5175.917826	0.923186182	1.002670232	84204
100	7.636363636	1586.515025	0.865048867	0.864918714	84299
100	3	117.19	2.335496832	2.335496832	84307
100	2	55.07	3.464101615	3.464101615	84311
100	2	42.55	3.464101615	3.464101615	84312
100	2.333333333	1872.680667	0.603022689	0.666666667	84324
100	2	54.2075	3.464101615	3.464101615	84343
100	2	272.5992879	1.604539016	1.604539016	84409
100	2	50.59666667	3.464101615	3.464101615	84679
100	5	154.72	3.464101615	3.464101615	84701
100	2	172.516	1.809068067	1.809068067	84705
100	2	106.270641	2.335496832	2.335496832	84720
100	2	486.725	2.335496832	2.486326242	84742
100	6.5	161.04	2.335496832	2.335496832	84745
100	4	6779.43	3.464101615	3.464101615	84897
100	2.25	799.2667619	0.738548946	0.738548946	84967
100	3	217.9	2.335496832	2.335496832	85164
100	2	158.62	3.464101615	3.464101615	85177
100	4	793.0222222	1.809068067	1.846372365	85249
100	4	259.8466667	1.809068067	1.954016842	85358
100	4	82.925	3.464101615	3.464101615	85391
100	2.5	681.4708333	0.977008421	1.074923218	85406
100	4	58.32222222	3.464101615	3.464101615	85512
100	2.5	619.7375	1.044465936	1.044465936	85546
100	5	49.83628866	3.464101615	3.464101615	85781
100	4	57.04666667	3.464101615	3.464101615	85815
100	2	49.68	3.464101615	3.464101615	85840
100	2	191.85	3.464101615	3.464101615	85930
100	4	60.234	3.464101615	3.464101615	85990
100	5	50.83333333	3.464101615	3.464101615	86007
100	3.666666667	274.582381	1.809068067	1.903107507	86091
100	4	42.55	3.464101615	3.464101615	86111
100	4	49.41	3.464101615	3.464101615	86165
100	2	56.87	3.464101615	3.464101615	86213
100	2	160.2933333	3.464101615	3.464101615	86240
100	3.25	618.8583333	1.477097892	1.520765358	86293
100	2	283.74375	2.335496832	2.390891808	86322
100	3.285714286	1096.97381	1.146099297	1.065150438	86352
100	2	81.605	3.464101615	3.464101615	86390
96.72131148	2.966666667	117287.299	0.397519857	0.546010028	86398
100	2	56.61	3.464101615	3.464101615	86409
100	2.857142857	360.9121245	1.359362505	1.359362505	86415
100	5	96.95926829	3.464101615	3.464101615	86490
100	4	76.44	3.464101615	3.464101615	86562
100	2	53.35833333	3.464101615	3.464101615	86583
100	2	103.6033333	2.335496832	2.335496832	86604
100	3	470.4080938	1.167748416	1.154700538	86637
100	4	58.86307692	3.464101615	3.464101615	86698
100	2	54.0775	3.464101615	3.464101615	86711
100	3	124.874	2.335496832	2.335496832	86750
100	6	555.1223333	1.809068067	1.943607681	86780
100	6.333333333	515.3805556	1.809068067	1.903107507	86781
100	6	96.95926829	3.464101615	3.464101615	86860
100	2.357142857	1473.993	0.494871659	0.494871659	86906
100	5	49.83628866	3.464101615	3.464101615	86975
100	4	220.28	2.335496832	2.335496832	87132
100	5	3280.2625	1.954016842	2.16080793	87225
100	4	60.234	3.464101615	3.464101615	87245
40	8.25	741.645294	1.235828761	1.617391565	87261
100	6.5	192.6	2.335496832	2.662876094	87306
100	2.5	255.5116667	1.477097892	1.477097892	87316
100	2	51.25	3.464101615	3.464101615	87322
100	2	746.7531198	0.982185423	0.97234487	87326
100	2	55.88	3.464101615	3.464101615	87367
100	3.5	115.328	2.335496832	2.335496832	87592
100	2.583333333	1569.506304	0.738548946	0.890438843	87674
100	13	50.58	3.464101615	3.464101615	87729
75	2.75	207.286641	1.477097892	1.477097892	87736
100	2	53.64777778	3.464101615	3.464101615	87773
100	2.5	868.32	0.977008421	0.977008421	87846
100	4	57.025	3.464101615	3.464101615	87929
100	2.666666667	243.5361111	1.809068067	2.16080793	87985
100	5	64.47	3.464101615	3.464101615	87994
100	2	112.475	3.464101615	3.464101615	88018
100	2.857142857	652.1574286	1.543434236	1.746451478	88066
100	2	108.3205	2.335496832	2.335496832	88080
100	2	103.0246667	2.335496832	2.335496832	88084
100	2.333333333	309.2028333	1.348399725	1.348399725	88122
100	2	216.861	2.335496832	2.335496832	88132
100	4.25	1178.652969	1.954016842	2.560422933	88166
100	2.666666667	163.7934091	2.486326242	2.486326242	88175
100	3	185.865	2.335496832	2.486326242	88187
100	2	104.6275	2.335496832	2.335496832	88207
100	1	103.05	3.464101615	3.464101615	88255
100	2.666666667	164.7977778	1.809068067	1.809068067	88273
100	2	111.5675	2.335496832	2.335496832	88361
100	4.5	181.449375	2.335496832	2.486326242	88380
100	2	53.19666667	3.464101615	3.464101615	88397
100	2	110.2833333	3.464101615	3.464101615	88431
100	2	59.38722222	3.464101615	3.464101615	88434
100	2	87.97666667	3.464101615	3.464101615	88465
100	4.909090909	1334.79136	1.768749511	2.459977827	88540
100	2	48.93666667	3.464101615	3.464101615	88724
100	2	186.9566667	2.335496832	2.335496832	88726
100	2.5	200.2824545	1.954016842	1.954016842	88790
100	2	57.49	3.464101615	3.464101615	88806
0	3.333333333	378.8961905	2.486326242	2.662876094	88854
100	2	111.9873333	2.335496832	2.335496832	88888
100	2	54.22	3.464101615	3.464101615	88894
100	2	55.82777778	3.464101615	3.464101615	89013
100	4	76.44	3.464101615	3.464101615	89049
100	2	56.41733333	3.464101615	3.464101615	89160
100	6	348.23	3.464101615	3.464101615	89359
100	4	218.865	2.335496832	2.335496832	89549
100	2	96.785	2.335496832	2.335496832	89750
100	2	131.36	3.464101615	3.464101615	89898
100	2	45.59666667	3.464101615	3.464101615	89907
100	2	48.29444444	3.464101615	3.464101615	90081
100	5.266666667	2619.964967	0.844231765	1.116773285	117200
100	11.7	4937.44812	0.861288675	1.005989066	119107
100	3	521.6298611	1.59544807	1.520765358	130017
100	5	56.45333333	3.464101615	3.464101615	130053
100	2.4	2606.00055	1.001816532	1.2576285	130064
100	4	55.159	3.464101615	3.464101615	130085
100	4	258.4041667	2.335496832	2.390891808	130095
100	2	54.36466667	3.464101615	3.464101615	130136
100	4	108.97	2.335496832	2.335496832	130151
100	2	264.8536458	1.477097892	1.604539016	130154
100	2.5	434.1647727	1.477097892	1.477097892	130159
100	3.153846154	742.9880128	0.919573772	0.95540645	130198
100	3.5	117.5225	2.335496832	2.335496832	130213
100	3.333333333	162.7079545	2.486326242	2.486326242	130333
100	2	50.585	3.464101615	3.464101615	130334
100	2.6875	1193.255647	0.583874208	0.565369393	130347
100	2	434.346	1.477097892	1.477097892	130369
100	3	222.28	2.335496832	2.335496832	130395
100	3.064516129	4850.557065	0.450774253	0.501698907	130399
100	2.571428571	759.7760714	0.88273483	1.235828761	130402
100	3.333333333	549.0943938	0.603022689	0.603022689	130413
100	4	52.238	3.464101615	3.464101615	130453
100	2	111.5675	2.335496832	2.335496832	130454
100	4	53.02	3.464101615	3.464101615	130461
100	3	120.275	2.335496832	2.335496832	130494
100	3.333333333	167.0575	1.809068067	1.809068067	130519
100	2	59.69	3.464101615	3.464101615	130540
100	3.428571429	2247.542857	0.88273483	1.001816532	130544
100	2.5	281.8715057	1.477097892	1.604539016	130546
100	3.285714286	422.3693571	0.88273483	1.005037815	130555
100	2	50.8825	3.464101615	3.464101615	130600
100	2	2817.161389	0.738548946	0.888731682	130608
100	2.6	961.6643	0.861288675	1.005037815	130620
100	2	57.36333333	3.464101615	3.464101615	130667
100	3	267.3823864	1.477097892	1.604539016	130682
100	3.166666667	506.3557692	1.348399725	1.407052941	130715
100	2	54.088	3.464101615	3.464101615	130817
100	2	170.109375	2.335496832	2.486326242	130820
100	3.666666667	328.84	1.348399725	1.348399725	130843
100	2	48.81	3.464101615	3.464101615	130848
100	3	1159.7885	0.738548946	0.831079973	130900
100	2	46.31	3.464101615	3.464101615	130905
100	2	286.981875	2.335496832	2.486326242	130917
99.63547995	4.121654501	63184.11515	0.315397783	0.362632484	130943
100	3	256.24	1.809068067	1.809068067	130959
100	2	134.1	3.464101615	3.464101615	130965
100	3.5	160.5928571	2.335496832	2.486326242	131057
100	2	100.38	3.464101615	3.464101615	131061
100	4	192.65	3.464101615	3.464101615	131202
100	2.666666667	161.9033333	1.809068067	1.809068067	131222
100	2.4	263.9166667	1.235828761	1.235828761	131223
100	4.5	109.2975	2.335496832	2.335496832	131237
100	2	59.38722222	3.464101615	3.464101615	131296
100	3	354.29835	1.235828761	1.359362505	131358
100	4	158.74	3.464101615	3.464101615	131359
100	2	384.8845	2.335496832	2.580072053	131377
100	2	54.088	3.464101615	3.464101615	131384
100	4	52.91230769	3.464101615	3.464101615	131413
100	3	108.9083333	2.335496832	2.335496832	131425
100	2	54.2575	3.464101615	3.464101615	131437
100	2.666666667	162.0185556	1.809068067	1.809068067	131442
100	2.408536585	33673.34817	0.599605083	0.645105895	131492
100	2.285714286	424.8266667	1.146099297	1.167748416	131511
100	2	53.35833333	3.464101615	3.464101615	131553
100	2	108.0238636	2.335496832	2.335496832	131610
92.30769231	2.307692308	2497.760237	0.831079973	0.756329544	131644
100	2.666666667	160.3326768	1.809068067	1.809068067	131656
100	2.8	579.2478	1.235828761	1.348399725	131706
100	2	52.21375	3.464101615	3.464101615	131805
100	4	225.8	3.464101615	3.464101615	131837
100	2	210.2805556	1.477097892	1.477097892	131865
100	2.5	565.5090833	1.477097892	1.574591643	132745
100	3	209.176	2.335496832	2.335496832	132826
100	3	311.0962714	1.044465936	1.044465936	132859
100	4	152.83125	2.335496832	2.486326242	132928
100	2	54.2325	3.464101615	3.464101615	133211
100	3	108.7725	2.335496832	2.335496832	133228
100	4	76.195	3.464101615	3.464101615	135072
100	4	1101.08	3.464101615	3.464101615	135074
100	2.52	5258.014249	0.692820323	0.688201204	135077
100	2.25	2794.263027	0.692820323	0.921132373	135079
97.22222222	4.314285714	39843.36153	0.317820863	0.750675284	135086
100	2	74.826	3.464101615	3.464101615	135088
50	2	150.9962824	2.335496832	3.464101615	135089
100	2	77.14	3.464101615	3.464101615	135093
100	2	1774.85982	0.88273483	1.449617878	135096
100	1.933333333	1379.624364	0.497265248	0.603022689	135107
100	2.3	3677.754228	0.861288675	0.894169489	135111
100	3	1221.036163	1.59544807	1.790124424	135112
100	2	82.85	3.464101615	3.464101615	135121
100	2.2	8531.998881	1.001816532	0.982185423	135123
85.71428571	5	455.8825448	1.707779863	1.809068067	135127
100	2.304347826	7918.965331	0.469740854	0.585263414	135131
100	2	1015.015625	0.977008421	1.000268926	135134
80	3.5	896.2544135	1.235828761	1.758098146	135137
97.6744186	2	10588.74526	0.302406884	0.464178485	135139
100	5	304.9827889	2.335496832	2.335496832	135144
100	2	482.2037297	3.464101615	3.464101615	135163
100	4	77.14	3.464101615	3.464101615	135165
100	2	226.7175	2.335496832	2.486326242	135178
100	1.973684211	5142.841395	0.296032695	0.620993776	135180
100	2	152.11	3.464101615	3.464101615	135181
100	2	331.4	3.464101615	3.464101615	135184
100	2.076923077	2843.249086	1.000268926	0.932405726	135185
100	3.071428571	15670.535	0.715583237	0.848440674	135186
100	5.5	235.9900917	2.335496832	2.486326242	135188
100	2	764.2552381	3.464101615	3.464101615	135193
100	1.666666667	224.1328287	1.809068067	1.809068067	135195
100	2	786.7484913	1.407052941	1.520765358	135200
100	2	320.925	1.477097892	1.477097892	135202
100	2	1451.95233	0.861288675	0.870918549	135204
100	2	76.055	3.464101615	3.464101615	135209
100	4	78.46	3.464101615	3.464101615	135212
100	4	799.91	3.464101615	3.464101615	135219
100	2	77.46	3.464101615	3.464101615	135224
100	2	79.12	3.464101615	3.464101615	135241
100	2	625.2978287	2.662876094	3.022641831	135243
100	3	231.405	2.335496832	2.486326242	135244
100	1.666666667	231.08	1.809068067	1.809068067	135246
93.15068493	0	8487.226906	0.360544009	0.488600858	135251
100	2	235.3333716	3.464101615	3.464101615	135261
100	2	3196.535767	1.08626097	1.04010749	135262
100	4.5	1545.238649	1.954016842	1.954016842	135264
100	4	74.03891437	3.464101615	3.464101615	135265
100	3.714285714	2523.346127	2.125906987	2.367447658	135266
60	4	227.1500712	1.604539016	1.809068067	135275
100	2	484.3768889	2.486326242	2.486326242	135276
100	2	621.2426992	2.486326242	2.662876094	135286
100	4.8	5477.521689	1.001816532	1.218411631	135292
100	2	959.2074486	0.982185423	1.144719147	135294
100	2	8190.360139	0.977008421	0.895770176	135310
100	2.2	1005.73231	1.235828761	1.865285485	135311
100	2.666666667	368.3337462	1.809068067	2.16080793	135332
100	2.8	477.337	1.235828761	1.359362505	135348
100	2.4	463.2593945	1.903107507	2	135356
100	2.5	843.7267543	1.477097892	1.574591643	135384
100	3	463.3197143	1.604539016	1.59544807	135478
100	2	734.7272408	1.809068067	1.970694386	135541
100	2	493.8744388	1.59544807	1.59544807	136195
100	6.1	1917.827776	1.12492424	1.580296274	136196
100	4.875	668.347398	0.977008421	0.977008421	136197
100	5.4	408.5544388	1.235828761	1.235828761	136198
100	4.8	819.2344388	1.001816532	1.001816532	136199
100	5	246.2014286	2.335496832	2.486326242	136200
100	3.75	582.527378	1.331438047	1.146099297	136201
100	6	917.9690359	1.154700538	1.352849901	136202
100	6.142857143	582.9059184	1.707779863	1.707779863	136203
100	6	907.4218367	1.086769004	1.086769004	136204
100	7.769230769	1092.598878	0.731964426	0.731964426	136205
100	6.5	328.0529592	1.954016842	1.954016842	136206
100	4	165.9429592	2.335496832	2.335496832	136207
100	6	82.97147959	3.464101615	3.464101615	136208
100	6	82.97147959	3.464101615	3.464101615	136234
100	2	74.03891437	3.464101615	3.464101615	136568
100	2	779.3248776	1.59544807	1.903107507	136571
100	2	82.85	3.464101615	3.464101615	136574
100	2	1144.160667	3.464101615	3.464101615	136583
100	4	381.2877778	2.335496832	2.390891808	136589
100	2.153846154	1453.924512	0.617130391	0.828235055	136592
100	4	76.265	3.464101615	3.464101615	136593
100	4	339.128211	2.335496832	2.794800367	136596
92.85714286	2.461538462	1664.379724	0.494871659	0.650954336	136600
100	2	152.9294556	3.464101615	3.464101615	136602
95.74468085	2.282608696	16109.5847	0.413962651	0.577829311	136608
100	2.1	772.8476667	0.692820323	0.692820323	136609
100	2	74.03891437	3.464101615	3.464101615	136610
100	3.75	439.8058716	1.954016842	2.335496832	136612
100	2	72.07714286	3.464101615	3.464101615	136622
100	4	150.3039144	3.464101615	3.464101615	136623
100	2	151.5033333	3.464101615	3.464101615	136629
100	2	73.62	3.464101615	3.464101615	136638
100	2	82.85	3.464101615	3.464101615	136644
100	2.133333333	2171.002671	1.08544084	1.174876143	136646
100	3.428571429	4725.891753	1.359362505	1.796260345	136647
80	25.53333333	54939.79744	0.910544293	0.837768658	136650
100	2.25	389.248643	2.335496832	2.390891808	136653
100	2	73.79	3.464101615	3.464101615	136664
100	2.375	1294.132697	1.167748416	1.221079406	136674
100	2	456.846	1.604539016	1.59544807	136682
100	2	277.58	2.335496832	2.335496832	136686
66.66666667	2	610.4122016	1.809068067	2.421494655	136692
100	2	74.03891437	3.464101615	3.464101615	136694
100	2	999.0085054	1.001816532	0.919573772	136702
100	4	152.9294556	3.464101615	3.464101615	136714
98.07692308	3.349514563	9297.561579	0.342050269	0.338281021	136722
100	2	75.39	3.464101615	3.464101615	136726
100	2	72.91	3.464101615	3.464101615	136740
100	2	79.12	3.464101615	3.464101615	136765
100	2	85.32	3.464101615	3.464101615	137105
100	14	347.8675	3.464101615	3.464101615	137190
66.66666667	14.8	25760.61409	1.044465936	1.583209877	137192
100	2.736842105	8418.263921	0.911605688	1.841435451	137193
71.42857143	8	1093.86817	0.88273483	1.025757569	137195
100	5	300.3516667	3.464101615	3.464101615	137196
66.66666667	8.666666667	6629.800909	1.809068067	1.809068067	137198
100	4	49.98	3.464101615	3.464101615	137200
25	13.75	2591.331456	1.477097892	1.504476931	137211
100	4.5	3465.6	2.335496832	2.662876094	137214
100	3.5	960.9529722	1.954016842	2.128342395	138015
100	2.857142857	783.043	1.359362505	1.499536106	138017
100	4.142857143	909.512381	1.359362505	1.477097892	138022
100	9	118.38	3.464101615	3.464101615	138031
100	5	640.73	3.464101615	3.464101615	138059
100	7.5	812.9625	2.335496832	2.486326242	138063
100	2	4902.083333	0.426401433	0.558497262	138064
100	3	269.43	3.464101615	3.464101615	138083
84.5	5.333333333	2668.026894	3.464101615	3.464101615	138104
100	2	292.0666667	1.809068067	2.16080793	138107
95.83333333	6.125	3449.460792	0.852802865	0.984944866	138108
100	5.666666667	513.6027778	1.809068067	2.16080793	138109
100	5	99.81	2.335496832	2.335496832	138111
96.55172414	8.206896552	6715.859782	0.670904987	0.80092175	138132
100	8.206896552	7774.84223	0.597258899	0.55581326	138136
100	5.5	676.21	1.044465936	1.044465936	138140
100	2.666666667	565.0888889	1.005037815	1.12492424	138146
100	2	418.5405	3.464101615	3.464101615	138148
88.88888889	2.666666667	1416.310185	1.154700538	1.379960474	138151
100	5	57.03	3.464101615	3.464101615	138156
100	3.75	282.7375	1.477097892	1.604539016	138181
100	3.666666667	460.4733333	1.809068067	1.954016842	138196
50	2	104.1225	2.335496832	2.335496832	138208
100	5	210.4933333	3.464101615	3.464101615	138209
95	5.7	3085.595013	0.692820323	1.088850572	138213
